geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lng,geolocation_lat,
13322,"salto","SP",-47.278907999999994,-23.192725499999998,
9332,"maua","SP",-46.452208510018444,-23.645670317102297,
36832,"caiana","MG",-41.92288403116883,-20.697290576875705,
21070,"rio de janeiro","RJ",-43.27015872049751,-22.84405024952385,
19908,"ourinhos","SP",-49.91511561685608,-22.971311905360924,
14070,"ribeirao preto","SP",-47.78912202844941,-21.1199373075192,
9639,"são bernardo do campo","SP",-46.580205584311145,-23.646890401688456,
36830,"espera feliz","MG",-41.91216526792043,-20.655672086943916,
28026,"campos dos goytacazes","RJ",-41.33239569306891,-21.77777414066439,
23951,"angra dos reis","RJ",-44.518299092326,-23.025203890368395,
22410,"rio de janeiro","RJ",-43.21397325437127,-22.983773489324182,
19915,"ourinhos","SP",-49.862007597005,-22.96264984041201,
12411,"pindamonhangaba","SP",-45.4357295052119,-22.930765710699415,
5506,"sao paulo","SP",-46.70843314126613,-23.5621192739339,
2441,"sao paulo","SP",-46.64190364224707,-23.474892960586306,
6360,"carapicuiba","SP",-46.84023682284567,-23.559648154998463,
4467,"sao paulo","SP",-46.656006512205025,-23.693108752697846,
3351,"sao paulo","SP",-46.56397661432957,-23.57356809469531,
2952,"sao paulo","SP",-46.7187045315481,-23.473949018994904,
4854,"são paulo","SP",-46.695029069600416,-23.769042274669946,
4883,"sao paulo","SP",-46.735801178819464,-23.8135123304203,
3055,"sao paulo","SP",-46.60076747100233,-23.539886056898833,
4653,"sao paulo","SP",-46.67200180981755,-23.665204491746312,
4283,"sao paulo","SP",-46.605241256737216,-23.613502086040736,
3129,"sao paulo","SP",-46.5812873119626,-23.581577210658423,
6460,"barueri","SP",-46.8307012982381,-23.498751050547494,
4431,"sao paulo","SP",-46.651512467175124,-23.687123755179545,
4005,"são paulo","SP",-46.647074619481806,-23.575196137111185,
4602,"são paulo","SP",-46.6842803366611,-23.625329908967608,
4462,"sao paulo","SP",-46.6673361813723,-23.695656202060093,
4046,"sao paulo","SP",-46.639982498615005,-23.622143814876793,
24410,"sao goncalo","RJ",-43.0738731777656,-22.865779928385994,
19450,"caiua","SP",-51.99057062812538,-21.831949977882104,
13844,"mogi-guacu","SP",-46.94122412473508,-22.374632498045006,
19540,"iubatinga","SP",-48.81837012854008,-21.775634410675096,
14177,"sertaozinho","SP",-48.030599174158944,-21.118144442408678,
13276,"valinhos","SP",-46.99308402224949,-22.979373395792646,
12289,"caçapava","SP",-45.71754090657304,-23.06276026551625,
15915,"aparecida de monte alto","SP",-48.48563722512733,-21.25845513003133,
14806,"araraquara","SP",-48.15910543810951,-21.755931255063775,
13632,"pirassununga","SP",-47.417700079105956,-22.015790906410714,
11380,"sao vicente","SP",-46.372239984083095,-23.9633843716351,
12302,"jacarei","SP",-45.95338513318123,-23.274994118106367,
9510,"são caetano do sul","SP",-46.571593500000006,-23.625323664723865,
8555,"poa","SP",-46.36075601995839,-23.51234955923161,
13201,"jundiai","SP",-46.88226021039897,-23.18763723095655,
8751,"mogi das cruzes","SP",-46.22883745604681,-23.670526092842543,
6418,"barueri","SP",-46.88547027501965,-23.48223097545038,
4654,"sao paulo","SP",-46.675433742086895,-23.66032253369396,
2204,"sao paulo","SP",-46.59100503344107,-23.485871493479134,
2128,"sao paulo","SP",-46.59422225575626,-23.50707469747245,
1013,"sao paulo","SP",-46.6341397692307,-23.547686322234377,
12043,"taubate","SP",-45.62832701051591,-23.02873536942819,
1222,"sao paulo","SP",-46.64702152553522,-23.545402492353947,
6364,"carapicuiba","SP",-46.845897561842456,-23.564481800422552,
5790,"sao paulo","SP",-46.78608987621901,-23.64168039494491,
3107,"sao paulo","SP",-46.609518071786894,-23.55827680656691,
2983,"são paulo","SP",-46.724201696087476,-23.46972738995325,
2846,"sao paulo","SP",-46.69727407868314,-23.464673141266115,
6712,"cotia","SP",-46.8476695947833,-23.60056162559865,
6365,"carapicuiba","SP",-46.8470205,-23.554295999999997,
5567,"são paulo","SP",-46.78296214071786,-23.595936548156256,
3323,"são paulo","SP",-46.57251972398863,-23.54593819539499,
1304,"sao paulo","SP",-46.655933657510495,-23.554027278377294,
6757,"taboao da serra","SP",-46.780794738963614,-23.607606321397657,
5873,"sao paulo","SP",-46.778883228836065,-23.686590195394977,
2847,"sao paulo","SP",-46.695440289341576,-23.46068563835193,
1417,"sao paulo","SP",-46.66694115987645,-23.56102893173287,
6013,"osasco","SP",-46.7787151366858,-23.532735507183833,
5224,"sao paulo","SP",-46.74366315120095,-23.41306019132984,
3031,"sao paulo","SP",-46.620002345836376,-23.530404929222705,
1528,"sao paulo","SP",-46.62865860415084,-23.564324009502805,
1317,"sao paulo","SP",-46.638626176820445,-23.554133985636884,
7407,"aruja","SP",-46.311977604616885,-23.376107420842793,
5709,"são paulo","SP",-46.74249205438866,-23.618140323619357,
3106,"são paulo","SP",-46.620111075076466,-23.556328554532893,
2419,"sao paulo","SP",-46.64109110199667,-23.47678004746377,
1531,"sao paulo","SP",-46.63208640867915,-23.57098207299899,
4241,"sao paulo","SP",-46.590120996104865,-23.623767,
2042,"sao paulo","SP",-46.618935611431716,-23.48716295697963,
7712,"caieiras","SP",-46.74574703190718,-23.3555367728333,
6396,"carapicuiba","SP",-46.85251258134551,-23.528382975073722,
4787,"sao paulo","SP",-46.7133009045242,-23.6972066128167,
3610,"são paulo","SP",-46.54158799366069,-23.517096400041257,
2290,"sao paulo","SP",-46.62610624390132,-23.532175489907207,
4856,"sao paulo","SP",-46.695799920222115,-23.77388173986249,
2927,"sao paulo","SP",-46.70527006549717,-23.49881406939231,
2467,"sao paulo","SP",-46.64714813849616,-23.491561337497824,
5778,"são paulo","SP",-46.75803103511451,-23.636175516792644,
5081,"sao paulo","SP",-46.713438272548906,-23.53027391035259,
3460,"sao paulo","SP",-46.517784322926865,-23.56435943519532,
3001,"são paulo","SP",-46.614049445814196,-23.54138387625104,
2733,"sao paulo","SP",-46.69679448829166,-23.497526006773555,
7120,"guarulhos","SP",-46.52310694823706,-23.459799436580298,
7142,"guarulhos","SP",-46.504873105603345,-23.4081215836748,
5159,"sao paulo","SP",-46.75153186219632,-23.48885731473257,
4851,"sao paulo","SP",-46.665655812239514,-23.75547476852699,
4763,"sao paulo","SP",-46.71582547807146,-23.669850164031384,
3205,"sao paulo","SP",-46.566160093254105,-23.603134672773958,
7830,"franco da rocha","SP",-46.75854340469288,-23.29662807912715,
7135,"guarulhos","SP",-46.530608762421366,-23.424570827918537,
7051,"guarulhos","SP",-46.55177423049893,-23.468533170647,
4718,"sao paulo","SP",-46.70496754884874,-23.631195300305848,
4647,"são paulo","SP",-46.67742776325808,-23.64733539133824,
4305,"sao paulo","SP",-46.63700804079866,-23.628953620030067,
2878,"sao paulo","SP",-46.685006743407,-23.45191819233657,
2243,"são paulo","SP",-46.60621853788447,-23.493167328899485,
2146,"sao paulo","SP",-46.57088226395057,-23.500957023313518,
5766,"são paulo","SP",-46.75446922009348,-23.632305799613345,
4745,"sao paulo","SP",-46.706519870390636,-23.656235427145244,
4036,"sao paulo","SP",-46.63662198225505,-23.594616167638065,
2336,"sao paulo","SP",-46.614394205378304,-23.483500983899837,
2452,"sao paulo","SP",-46.644180312106826,-23.499383510964275,
7250,"guarulhos","SP",-46.37133813044608,-23.418584245628708,
6056,"osasco","SP",-46.786675960182265,-23.565798250908838,
4531,"sao paulo","SP",-46.677828279991445,-23.581732038932515,
3756,"são paulo","SP",-46.50193944468875,-23.505710685872522,
2434,"sao paulo","SP",-46.63829826883568,-23.482995101822645,
3089,"sao paulo","SP",-46.56235586386977,-23.52981277324141,
2832,"sao paulo","SP",-46.69379904780035,-23.481053744320292,
3011,"sao paulo","SP",-46.61733661241267,-23.540447587569933,
2514,"sao paulo","SP",-46.65371957937564,-23.50957820621503,
7174,"guarulhos","SP",-46.41839698251485,-23.42185067998732,
5121,"sao paulo","SP",-46.7282330471753,-23.50820770191586,
3658,"sao paulo","SP",-46.500877731797516,-23.527665676525164,
3675,"sao paulo","SP",-46.49850829808415,-23.51892266833055,
3375,"sao paulo","SP",-46.54748565413967,-23.57672511343129,
5692,"sao paulo","SP",-46.70441284970285,-23.620081201771622,
5282,"sao paulo","SP",-46.77964023411617,-23.438513210658428,
3412,"sao paulo","SP",-46.5521850627272,-23.55625568443072,
24735,"sao goncalo","RJ",-42.95964053023644,-22.839089594518178,
18707,"avare","SP",-48.92619186873157,-23.084574079799655,
18490,"barão de antonina","SP",-49.55942344992423,-23.629028281153392,
7272,"guarulhos","SP",-46.425830961423024,-23.461424350539563,
6462,"barueri","SP",-46.806402570562625,-23.478219425961456,
3213,"sao paulo","SP",-46.558117231057764,-23.604854814876788,
2055,"sao paulo","SP",-46.604422917565934,-23.514571456835398,
7863,"franco da rocha","SP",-46.698661129424764,-23.318424580614703,
2540,"são paulo","SP",-46.65398133374692,-23.48816254316459,
2269,"sao paulo","SP",-46.595856991949915,-23.469669869553922,
7760,"jordanesia","SP",-46.82770609148183,-23.33818218738648,
4313,"sao paulo","SP",-46.64047275284208,-23.63874965251885,
2343,"sao paulo","SP",-46.6046091766691,-23.466412467107183,
4675,"sao paulo","SP",-46.69445002223827,-23.66642540233641,
2908,"sao paulo","SP",-46.70019372552115,-23.502014146330914,
2911,"são paulo","SP",-46.70329451304173,-23.50246793366611,
2339,"são paulo","SP",-46.61485527462638,-23.4772328551272,
24751,"sao goncalo","RJ",-42.99358177258036,-22.877183029441085,
23088,"rio de janeiro","RJ",-43.554116878586896,-22.884763022528514,
17047,"bauru","SP",-49.04433601034222,-22.333896637968014,
12916,"braganca paulista","SP",-46.538474583963264,-22.973277981129876,
23917,"angra dos reis","RJ",-44.196462000000004,-23.03799639280258,
16026,"aracatuba","SP",-50.47281087468982,-21.216386514570956,
12505,"guaratingueta","SP",-45.19889104547576,-22.81207408108335,
14830,"rincao","SP",-48.07630239037405,-21.589134751072727,
13145,"paulinia","SP",-47.17868741548847,-22.721005026371945,
7902,"francisco morato","SP",-46.74282399318582,-23.292712924965894,
21740,"rio de janeiro","RJ",-43.40937766239975,-22.882502757279426,
8671,"suzano","SP",-46.320978630506865,-23.54322732426009,
23904,"angra dos reis","RJ",-44.31189399318363,-23.005690957289413,
22775,"rio de janeiro","RJ",-43.392388484138706,-22.972954717953066,
18412,"itapeva","SP",-48.908427819529,-23.966212825553526,
15400,"olimpia","SP",-48.91767738995324,-20.745470933666113,
13567,"sao carlos","SP",-47.87495795697964,-22.005268354434715,
9782,"sao bernardo do campo","SP",-46.53096025699995,-23.73057199999994,
8744,"mogi das cruzes","SP",-46.22754638012113,-23.548915526874946,
23580,"rio de janeiro","RJ",-43.64195999999998,-22.915359999999964,
20251,"rio de janeiro","RJ",-43.20182812749166,-22.930686505224593,
16210,"bilac","SP",-50.46963074999999,-21.405555,
17880,"irapuru","SP",-51.35129261355012,-21.570398257584596,
14920,"nova europa","SP",-48.56032649305874,-21.77313064370174,
9637,"sao bernardo do campo","SP",-46.57366139829179,-23.65282536914989,
18675,"borebi","SP",-48.971418910896254,-22.56833719511407,
15131,"mirassol","SP",-49.52250355827232,-20.809821056758555,
24467,"são gonçalo","RJ",-43.05065033691596,-22.805829924997877,
13459,"santa bárbara d'oeste","SP",-47.48930044388482,-22.732197399958583,
13416,"piracicaba","SP",-47.64308689038593,-22.71875037578633,
9941,"diadema","SP",-46.60119450109651,-23.67462718428649,
18280,"tatui","SP",-47.86776371274622,-23.326391308903418,
13323,"salto","SP",-47.26193182693757,-23.22569908575228,
11075,"santos","SP",-46.34231274967971,-23.9598304725394,
15102,"sao jose do rio preto","SP",-49.294409850522385,-20.706869748525097,
13221,"várzea paulista","SP",-46.82681836575799,-23.19789655450147,
11622,"são sebastião","SP",-45.640525570875056,-23.769335306444997,
15270,"macaubal","SP",-49.96296483865134,-20.799153354675443,
13099,"campinas","SP",-47.01301559378374,-22.751063027536322,
12225,"são josé dos campos","SP",-45.78387143880201,-23.19377919677997,
65928,"governador edison lobão","MA",-47.36037479074031,-5.749654465197202,
55250,"sanharo","PE",-36.5650334369812,-8.355932743215922,
58250,"lagoa de dentro","PB",-35.36455791476448,-6.671011114414737,
57306,"arapiraca","AL",-36.654286966103406,-9.739504065591758,
56848,"jabitaca","PE",-37.37654379793118,-7.832212325814719,
41230,"salvador","BA",-38.450558960127466,-12.918390840022722,
37901,"passos","MG",-46.60502464484925,-20.754854459354306,
37590,"jacutinga","MG",-46.61260520184546,-22.28437529794452,
36504,"uba","MG",-42.92658864862529,-21.112279379525734,
64330,"sao miguel do tapuio","PI",-41.32750804652945,-5.50059238575417,
64280,"campo maior","PI",-42.178125307600844,-4.834757738289642,
59310,"sao joao do sabugi","RN",-37.204297324504296,-6.71223494702583,
9291,"santo andre","SP",-46.5213252367419,-23.642029550377963,
8265,"são paulo","SP",-46.44897202459572,-23.58442324831582,
6345,"carapicuiba","SP",-46.8371351952009,-23.576570457917384,
4837,"sao paulo","SP",-46.70315611864508,-23.74211197140636,
2598,"sao paulo","SP",-46.671011894540875,-23.512857653067115,
8591,"itaquaquecetuba","SP",-46.30629531436444,-23.45034565452699,
5622,"sao paulo","SP",-46.72426299916328,-23.59759489508914,
5065,"sao paulo","SP",-46.69802446058126,-23.51881365038765,
2754,"sao paulo","SP",-46.678521441716185,-23.490179999999995,
2126,"são paulo","SP",-46.59366353274857,-23.50663219900167,
3948,"sao paulo","SP",-46.491540768249735,-23.59268427921402,
3731,"sao paulo","SP",-46.537198983899835,-23.511180446852073,
3356,"sao paulo","SP",-46.54022755838847,-23.567795426473122,
3348,"são paulo","SP",-46.560987536370355,-23.56505354882813,
2968,"sao paulo","SP",-46.70895753442203,-23.48310352761269,
2144,"sao paulo","SP",-46.5707832870148,-23.50463631653683,
11365,"sao vicente","SP",-46.39502788616611,-23.95866394825733,
8582,"itaquaquecetuba","SP",-46.360159771929084,-23.449179340582667,
8180,"sao paulo","SP",-46.41211049278663,-23.490431245628713,
6840,"embu das artes","SP",-46.855918687748925,-23.65111730780766,
4833,"sao paulo","SP",-46.70656406387475,-23.74346109345541,
4439,"sao paulo","SP",-46.668627448581994,-23.682806550776235,
3062,"sao paulo","SP",-46.593991309740886,-23.542527027756925,
13474,"americana","SP",-47.29590644054824,-22.709945389391848,
11628,"sao sebastiao","SP",-45.56409978863862,-23.78148726402925,
6738,"vargem grande paulista","SP",-47.002795698474614,-23.64615211486552,
4267,"são paulo","SP",-46.61108336179228,-23.596263649460436,
3340,"são paulo","SP",-46.55138331719334,-23.570462478034955,
12312,"jacarei","SP",-45.92955419085202,-23.303975381704017,
9662,"sao bernardo do campo","SP",-46.5990332181316,-23.66190042936693,
4945,"sao paulo","SP",-46.77900620107912,-23.714349171244738,
4794,"sao paulo","SP",-46.700108809095255,-23.61932598043226,
2963,"sao paulo","SP",-46.70226290980932,-23.484956632217923,
2375,"sao paulo","SP",-46.626193592561606,-23.454655554532888,
6541,"santana de parnaiba","SP",-46.87002146790233,-23.46384456322875,
4203,"são paulo","SP",-46.60626861893353,-23.595990181516523,
3220,"sao paulo","SP",-46.523060207789804,-23.60755425827055,
1421,"são paulo","SP",-46.66007218013154,-23.56341910796927,
6093,"osasco","SP",-46.77766694258156,-23.530800678862132,
5788,"sao paulo","SP",-46.77402353274858,-23.632342742714528,
4947,"sao paulo","SP",-46.75674765015293,-23.720162343326205,
2324,"são paulo","SP",-46.58786464126611,-23.44558417208146,
1435,"são paulo","SP",-46.66800493760132,-23.58151925301514,
7600,"mairipora","SP",-46.568474507905854,-23.3111315903399,
5128,"sao paulo","SP",-46.74053054079866,-23.49375734722135,
2998,"sao paulo","SP",-46.728274069536525,-23.443235916729225,
4919,"sao paulo","SP",-46.768154909515864,-23.69805897169481,
3310,"são paulo","SP",-46.56583407132553,-23.54745982431186,
5386,"sao paulo","SP",-46.75997685858965,-23.566974024698503,
4709,"são paulo","SP",-46.70158013023954,-23.626098757132905,
4464,"sao paulo","SP",-46.659578851924536,-23.69834605023373,
2422,"sao paulo","SP",-46.63551303270399,-23.47063274586698,
2189,"sao paulo","SP",-46.56971216472388,-23.507942521784308,
3112,"sao paulo","SP",-46.604582664723864,-23.557451060505514,
5665,"sao paulo","SP",-46.72192942449765,-23.61319323594008,
4619,"sao paulo","SP",-46.67569124562871,-23.630929857897154,
2309,"sao paulo","SP",-46.60344273466444,-23.477894130446078,
2116,"são paulo","SP",-46.583058002548356,-23.51874612232064,
2377,"sao paulo","SP",-46.63297337968147,-23.45925636718799,
2258,"sao paulo","SP",-46.58269426158464,-23.47501902331352,
7705,"mauá","SP",-46.47578470116613,-23.65961406193379,
7230,"guarulhos","SP",-46.45212273313522,-23.4487553366611,
7074,"guarulhos","SP",-46.56354715958798,-23.449477243407006,
2442,"sao paulo","SP",-46.645721674477414,-23.472379907745054,
